#{"t_start": 1768085452.1975608, "env_id": "LunarLander-v3"}
r,l,t
14.476475,125,273.839531
29.930094,187,273.910497
244.350761,286,274.020859
226.005289,232,274.111946
225.898181,277,274.219389
231.220634,290,274.335527
34.780972,151,274.394577
-11.069781,199,275.440055
210.270724,275,275.55085
259.397165,197,275.641589
-1.599013,164,275.704328
243.712691,225,275.790572
275.680911,261,275.899329
247.842133,317,276.027091
263.898843,293,276.144301
235.513557,276,276.251563
272.305912,359,277.390773
265.259244,332,277.523292
268.210336,215,277.610551
266.002935,245,277.737706
268.029358,201,277.818972
250.096786,220,277.902932
250.903858,232,278.003364
192.340346,390,279.166771
254.167931,215,279.264604
20.126722,164,279.357481
245.829483,213,279.440493
272.34053,222,279.533298
257.781975,244,279.634627
252.968968,225,279.725188
228.667323,309,279.849166
269.60272,233,279.942618
234.226633,239,280.983221
267.404716,299,281.102371
265.744546,383,281.25333
263.871719,424,281.455453
216.873671,651,281.72376
228.021563,245,282.775181
246.392869,276,282.889048
273.802809,326,283.041166
307.790288,245,283.138678
-0.444615,270,283.249514
239.560726,314,283.365169
-74.157595,578,284.553115
219.176595,260,284.656132
264.71972,216,284.739389
233.633672,254,284.863206
231.93961,253,284.958868
38.703822,185,285.032828
-20.807781,258,285.133037
-4.204053,167,285.19798
18.511362,154,285.259673
267.874775,235,286.355551
271.60584,341,286.521935
254.069962,305,286.639187
247.523645,244,286.732431
278.294975,289,286.844555
287.046881,245,286.942815
230.94931,228,287.034673
230.802564,243,287.128173
267.685146,228,288.158495
259.249691,336,288.29167
4.36313,212,288.388726
-13.994662,149,288.444499
5.874161,165,288.512572
267.607283,283,288.632836
259.10288,243,288.723696
180.722816,900,290.018192
274.454179,206,290.09612
256.315649,262,290.210103
254.410283,247,290.31285
265.131513,289,290.424106
262.938139,293,290.535625
28.202287,252,290.628896
266.658897,234,291.648642
286.46158,260,291.747519
224.483031,240,291.85931
276.664136,312,291.979257
266.329522,282,292.087144
266.881395,256,292.187144
274.663807,292,292.302927
274.094381,249,292.408294
270.937458,228,293.438101
259.201087,236,293.529424
29.923009,169,293.592015
259.389076,243,293.692913
240.295588,239,293.782189
276.319068,195,293.859964
197.610838,286,293.980684
239.137428,226,294.073947
308.848051,240,294.172822
266.234023,283,295.233903
232.026699,233,295.347273
14.251357,202,295.422257
256.903877,224,295.509733
276.498163,275,295.618921
259.084148,263,295.718188
289.832964,185,295.789801
304.296876,341,295.923959
227.557224,208,297.065443
52.992973,179,297.138203
250.652601,261,297.244359
294.749125,213,297.350788
269.610785,245,297.454782
250.681153,218,297.537724
44.958294,195,297.615108
36.262639,216,297.698713
296.355297,361,297.842609
256.498607,257,298.91181
262.608337,283,299.023373
259.595984,236,299.113085
213.652211,460,299.30811
262.836722,210,299.391093
232.595161,372,299.534504
253.88704,230,299.626124
23.425219,143,300.625023
67.73893,1000,301.039514
-5.051434,144,301.094488
278.118716,192,301.171076
269.202574,231,301.258254
263.961662,213,301.342519
275.318865,234,302.374293
288.254856,309,302.514462
228.652449,229,302.623825
278.376096,282,302.732381
256.307693,255,302.82987
258.95927,188,302.902572
270.197877,206,302.985822
272.593187,278,303.091427
248.12146,233,303.184299
300.276879,296,304.243584
254.322009,234,304.359644
225.04946,228,304.448856
264.64114,205,304.531189
227.98135,333,304.659493
-0.329119,1000,306.033035
262.676632,242,306.151069
275.495843,251,306.253501
260.927168,228,306.347752
249.212644,213,306.432789
255.240303,213,306.516188
229.55319,193,306.591202
53.697544,163,306.654341
286.977659,193,306.730159
264.345268,202,307.768615
273.933359,233,307.868625
274.508651,332,308.033026
265.891968,205,308.110128
269.489825,248,308.217575
40.908137,187,308.289433
279.272427,266,308.408045
273.518451,205,308.490469
228.562153,247,308.58907
232.490843,519,309.786559
266.144788,251,309.884188
230.816944,251,310.008694
268.700192,240,310.102436
199.532394,790,310.420302
2.254079,164,311.444721
3.752221,155,311.505445
228.56031,205,311.587064
257.884372,214,311.672767
243.626038,277,311.802116
267.655838,281,311.914519
234.659699,410,312.082835
-21.532434,169,312.151293
259.9946,270,313.245008
258.161885,214,313.332082
274.644772,237,313.42522
287.729871,188,313.500288
293.030203,305,313.640262
269.655178,241,313.742721
306.290397,269,313.852068
262.852757,189,313.924831
25.641635,159,313.987595
48.297727,143,314.043273
255.235718,205,315.091764
39.495974,163,315.162182
260.872973,205,315.240034
277.335457,247,315.363092
267.6219,240,315.45574
271.08577,219,315.544463
247.411404,251,315.64477
265.489841,220,315.731486
271.292056,247,315.827549
41.629352,140,316.843816
244.641608,244,316.940866
42.947953,153,317.012887
33.81262,141,317.069769
255.089313,193,317.145978
281.995384,240,317.240947
234.982477,214,317.329
224.849289,231,317.42254
247.263974,257,317.52811
-8.808132,150,317.587327
272.802585,189,317.66515
23.089466,139,318.699898
258.760872,183,318.771878
279.627325,208,318.868783
2.943659,133,318.921674
-13.775955,153,318.989126
271.124821,192,319.062678
40.06412,130,319.117485
265.229465,233,319.208027
252.620939,198,319.285099
282.828354,287,319.399366
267.251281,224,320.445959
166.831307,625,320.71218
-17.758761,130,320.766042
301.233247,242,320.861249
-29.65805,139,320.915237
262.589365,277,321.026785
231.091008,432,321.200124
231.206802,200,322.228716
-19.867519,142,322.283659
256.435642,230,322.379616
281.875357,189,322.466832
5.816372,153,322.525302
268.223448,171,322.591044
23.88544,149,322.662219
9.694207,201,322.746514
271.209928,229,322.843007
-14.463506,152,322.902899
237.885705,202,322.984737
14.566499,176,323.053804
22.933879,147,324.073193
157.530152,515,324.283939
251.314564,262,324.390267
295.734716,192,324.500531
250.773501,221,324.587926
10.202935,143,324.643895
261.209292,204,324.727924
34.534843,151,324.786403
255.094581,207,324.863756
25.458906,211,325.976449
267.619032,193,326.05427
299.953294,294,326.192518
-12.415746,177,326.256845
252.131517,237,326.351784
265.769658,175,326.424081
4.068756,153,326.489824
253.292014,218,326.582473
248.711423,214,326.667716
228.492793,207,326.751186
297.305363,180,327.782818
275.636823,184,327.856642
270.021869,181,327.928487
7.881124,157,328.006649
47.583831,155,328.064816
7.810117,185,328.139122
279.27015,227,328.230313
253.950194,208,328.309001
304.780245,307,328.423502
253.799517,230,328.512169
38.53712,148,329.545064
57.568307,1000,329.97906
257.826347,210,330.061182
285.176801,223,330.151982
139.838191,1000,331.528592
259.528988,259,331.630441
262.352824,200,331.708244
289.449591,229,331.794787
262.927942,304,331.910739
280.616779,253,332.011215
264.556468,230,332.100242
296.880284,273,333.14506
277.261255,225,333.231299
249.08192,237,333.319228
256.071899,212,333.42992
281.136552,200,333.508179
18.588684,188,333.582841
276.830593,237,333.679057
241.140714,241,333.772829
24.614766,133,333.825939
269.386862,245,334.873769
276.948437,207,334.955612
283.647539,220,335.044085
276.616477,298,335.186288
-7.908115,128,335.236466
277.246239,225,335.325667
276.774491,243,335.430198
259.17543,218,335.514766
287.52861,196,335.589285
15.977498,189,335.665511
272.053161,210,336.782648
211.76411,796,337.131006
16.944967,192,337.215068
15.610246,159,337.284348
258.116287,226,337.37301
207.975079,384,337.5216
42.991473,167,338.639178
247.504178,261,338.756251
274.009993,249,338.85304
233.541071,191,338.922951
312.917806,243,339.022682
265.034541,249,339.118973
255.010233,211,339.208359
9.255319,159,339.270283
279.502819,214,339.355345
246.427674,198,339.428942
264.643987,185,340.534885
47.55646,196,340.611499
236.190175,207,340.703146
275.338355,185,340.771233
288.963962,286,340.882873
208.570411,203,340.963954
243.920965,207,341.044462
269.638074,235,341.134729
237.321942,201,341.212989
231.529378,208,342.22208
286.702636,236,342.316786
159.604338,412,342.488806
276.096971,255,342.615163
269.0146,238,342.703686
263.756721,262,342.805239
268.485318,231,342.897491
275.353791,230,343.008715
55.618657,183,344.032124
47.134249,159,344.093731
259.716108,190,344.167293
15.569554,168,344.230702
293.073886,206,344.332344
1.836134,169,344.396374
235.674906,202,344.477137
243.04796,219,344.561863
276.947028,235,344.651159
274.499938,281,344.765775
282.747508,292,345.825736
238.55217,209,345.905919
274.808973,215,346.021175
238.996482,246,346.111674
230.680264,770,346.415572
273.025631,214,346.497424
294.694965,295,346.609055
273.465392,265,347.644318
255.612735,238,347.736948
282.986961,221,347.823528
274.193964,240,347.9386
253.502912,236,348.026577
251.697352,196,348.103172
259.252679,217,348.185543
16.735522,165,348.250004
214.040073,378,349.370617
264.947703,237,349.474044
260.631327,249,349.571222
290.691484,250,349.671324
271.693212,249,349.773381
273.452984,279,349.888869
282.540251,192,349.96227
66.253354,1000,351.313156
11.603957,151,351.371354
4.766354,148,351.431335
234.596492,215,351.548189
254.153536,246,351.643764
244.534766,203,351.726524
272.846991,208,351.811517
251.675188,258,351.915676
